"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_258",410.149292221977,0.897775978189216,0.909279151518184,0.987349128911884,0.32347151380644,0.980297576089689
"gene_259",504.623954819981,-0.793066879782445,1.00415646274672,-0.789784171296504,0.429653824666891,0.990283420973561
"gene_260",641.93642797374,0.0208285729263337,0.467138805046415,0.0445875459313729,0.96443606969502,0.991242408647407
"gene_261",413.853004045125,-0.74455489660873,1.32114162432844,-0.563569327389259,0.573047266266566,0.990283420973561
"gene_262",572.202804370441,-0.444923368537033,0.689516618389358,-0.645268520976811,0.51875318861948,0.990283420973561
"gene_263",323.012217245895,0.0932677953210695,1.27549333382859,0.073122918675797,0.94170830401039,0.990283420973561
"gene_264",411.261810065683,-0.516465274709658,1.14150991010761,-0.452440465156341,0.650951701251227,0.990283420973561
"gene_265",438.851981359172,-0.657975230438721,1.00474310875174,-0.654869115008085,0.512552026763757,0.990283420973561
"gene_266",352.621570662981,0.570510346206465,1.4640163836771,0.389688498412526,0.696766902437535,0.990283420973561
"gene_267",432.165614110759,0.0670145775960436,0.982413034048228,0.0682142594544952,0.945615076008815,0.990283420973561
"gene_268",539.964843104576,-0.136150437502221,0.774022917922351,-0.175899749671081,0.860372702018326,0.990283420973561
"gene_269",150.823383078778,2.38808327936737,1.10782082571356,2.15565840967936,0.0311103480051118,0.584399002964482
"gene_270",454.595800434484,-1.32390222538889,0.781898773874341,-1.69318877279843,0.0904195409474547,0.754181605292657
"gene_271",326.43154432076,-0.629018231277547,1.32938014943467,-0.473166559275795,0.636094353681148,0.990283420973561
"gene_272",294.731753615094,-0.268829821809027,1.46954651404212,-0.182933863773789,0.854849911769952,0.990283420973561
"gene_273",359.915150904189,1.07471112300829,1.15772825329511,0.928293077368948,0.353255564031594,0.980297576089689
"gene_274",228.676137979087,-1.25044986314403,1.21088084839103,-1.03267787644471,0.301754670195755,0.980297576089689
"gene_275",745.147528776361,0.0815338709996486,0.189877979760422,0.429401403483035,0.667631132598201,0.990283420973561
"gene_276",668.697533900586,0.43582882745627,0.338727520209326,1.28666494882653,0.198211095141416,0.91441991379899
"gene_277",622.735373167587,-0.615234831157119,0.662381633577696,-0.928822298157747,0.352981186593191,0.980297576089689
"gene_278",388.310368333689,-0.697792360617011,0.896692395919232,-0.778184764131604,0.436460097445839,0.990283420973561
"gene_279",323.262012403404,1.48448184895373,1.04486584296906,1.42073918766018,0.155392595556922,0.852372462597692
"gene_280",340.987277880327,-1.04427204947626,1.14934416040137,-0.908580811087591,0.363571439326574,0.980297576089689
"gene_281",314.712817490309,-1.04937298001551,1.104745120658,-0.949877904317412,0.342174295242764,0.980297576089689
"gene_282",445.670518433988,0.0640791282724077,1.10800792506107,0.057832734606908,0.953881863360212,0.990283420973561
"gene_283",370.390603130906,-0.565308010109885,0.88262962651052,-0.640481571352678,0.521859566291149,0.990283420973561
"gene_284",456.215285479771,0.153272503863627,0.851948959789194,0.179908082640951,0.8572247297096,0.990283420973561
"gene_285",454.602839650694,1.21719932924861,1.03395656433311,1.17722481894942,0.239105785038415,0.952331951091935
"gene_286",276.08636916403,-0.214623615832033,0.984108685459596,-0.218089342166308,0.827359501270071,0.990283420973561
"gene_287",492.29484783599,0.842120596958265,0.986790728445336,0.853393300811616,0.393441235290832,0.980297576089689
"gene_288",216.8377564781,-1.89789861892693,0.970345252596006,-1.95590034974603,0.0504768941377936,0.673842017538735
"gene_289",408.009848087531,1.84992118748686,1.02972806166682,1.79651429960294,0.0724127605743525,0.745019449093403
"gene_290",436.376318158101,-0.577841421482966,0.82882302310003,-0.697183120374333,0.485688201115778,0.990283420973561
"gene_291",355.875659312372,-1.14537242605493,0.955456555080944,-1.19876976086882,0.230617483741506,0.952331951091935
"gene_292",371.462562079834,0.753339635973869,1.16483179417633,0.646736841954564,0.517802274552516,0.990283420973561
"gene_293",111.129551316662,-0.280141997814909,1.19167865637078,-0.235081828744061,0.814145222094448,0.990283420973561
"gene_294",494.374879751113,-1.74611985409204,0.820843447609477,-2.12722640252197,0.0334012764055438,0.585184654952369
"gene_295",467.379978694614,-0.176871062538515,0.984912596946014,-0.179580465400637,0.857481941701919,0.990283420973561
"gene_296",341.160708395403,-1.39518832328681,0.965163043589516,-1.4455467732146,0.14830436497017,0.852372462597692
"gene_297",627.436872280733,-0.67897223664529,0.539884362095345,-1.25762530703822,0.208527296578738,0.937322024386017
"gene_298",379.657454874928,0.0850733861540108,1.45217072808334,0.0585835979949105,0.953283775146847,0.990283420973561
"gene_299",424.389830344678,0.0785556883306605,1.06067279014441,0.074062132130273,0.940960946657099,0.990283420973561
"gene_300",684.29190930865,0.345013696404707,0.310798579846186,1.11008775064369,0.266961215142277,0.953570963197974
"gene_301",287.326996220736,-0.73010018934292,1.56505369986725,-0.466501685791899,0.64085644119295,0.990283420973561
"gene_302",371.154126641788,1.2621745775434,1.37828068147621,0.915760189130371,0.359792688326486,0.980297576089689
"gene_303",420.157136380963,-1.17671306308632,0.878815128614826,-1.33897679360736,0.180578227769274,0.891786022659504
"gene_304",601.296819552388,-0.429581217072848,0.465977839558553,-0.921891945504993,0.356584940874682,0.980297576089689
"gene_305",654.509550056403,0.245406330608927,0.356654514243376,0.688078576909489,0.49140330043032,0.990283420973561
"gene_306",380.610693521865,-0.584842451646233,0.931859982359607,-0.627607647841391,0.530260997443433,0.990283420973561
"gene_307",333.563180324336,2.4725908868731,0.945024505397759,2.61643044466068,0.00888544654137593,0.35021204510868
"gene_308",311.218693796816,3.12079166886972,1.22871809199717,2.53987606204866,0.0110891757374849,0.397435693307072
"gene_309",495.942282029103,-0.0297546468377509,0.83633952330703,-0.0355772338967025,0.971619461545773,0.991916096182403
"gene_310",311.139307497494,0.45875804737022,1.07750306087284,0.42576031941719,0.670282503842932,0.990283420973561
"gene_311",264.153617538067,0.0201618651623122,1.18078212618988,0.01707500877183,0.986376776117206,0.996253317173007
"gene_312",350.157621951328,-0.135604626113322,1.46177347170992,-0.0927671959696312,0.926088512420945,0.990283420973561
"gene_313",468.538267828969,-1.45838956250129,0.744419418040608,-1.95909661564167,0.0501014730871923,0.673842017538735
"gene_314",387.393399496245,2.31948317387755,0.996449031760325,2.32774893642072,0.0199254389734096,0.498135974335241
"gene_315",476.621732952149,0.0609125246156813,0.735568252412842,0.0828101599217659,0.934002490428451,0.990283420973561
"gene_316",434.166170246232,0.210837164155088,1.08086623371907,0.195063142484926,0.845343516321227,0.990283420973561
"gene_317",555.450874886611,-0.832824114796763,0.811910272947895,-1.02575880924986,0.305005286235618,0.980297576089689
"gene_318",268.916096904771,0.552567181331124,1.17882076456812,0.468745714310153,0.639251406748221,0.990283420973561
"gene_319",248.777199016949,-1.99159944770643,1.13976228174384,-1.74738143173091,0.0805711961826662,0.746955282776615
"gene_320",452.947662981569,0.378810698390401,1.15858423587378,0.326959997090509,0.743698141466609,0.990283420973561
"gene_321",698.728177940544,-0.134516275943938,0.265086554139004,-0.507442847793031,0.6118441278393,0.990283420973561
"gene_322",352.417836119911,0.604224982210719,0.879957890298022,0.686652155600401,0.492301953483558,0.990283420973561
"gene_323",422.381389790501,-0.311928021250427,1.00895654863783,-0.309159023420337,0.75720056256913,0.990283420973561
"gene_324",431.99074806573,-0.242423194408004,0.927313183593957,-0.261425372459877,0.79376449277097,0.990283420973561
"gene_325",494.116452778668,0.11283270110995,0.951366535528775,0.118600662201384,0.905591740695481,0.990283420973561
"gene_326",257.813509007122,0.84214646952092,1.21452418053951,0.693396214760275,0.488060937075513,0.990283420973561
"gene_327",438.310892903003,-1.57245863433261,1.06731833254425,-1.47327988884462,0.140675581224679,0.852372462597692
"gene_328",309.134646338073,0.738955045662215,1.37733541971482,0.536510595084542,0.591605715406308,0.990283420973561
"gene_329",188.232809817768,0.508323197537023,1.30241186368786,0.390293740182676,0.696319351617257,0.990283420973561
"gene_330",576.09278244999,-0.558170831720661,0.5345727904359,-1.04414373815307,0.29641889249609,0.980297576089689
"gene_331",324.26017821872,-1.73014690643814,1.2141806601721,-1.42495014390438,0.154171613266208,0.852372462597692
"gene_332",204.020296112277,-0.933201015058201,0.946693524580485,-0.985747753447176,0.324256909717131,0.980297576089689
"gene_333",612.270039696985,0.144511491592375,0.458011514622126,0.315519341716991,0.7523673679228,0.990283420973561
"gene_334",610.403985899204,-0.139317746179745,0.460344360833346,-0.302638107540934,0.76216566989412,0.990283420973561
"gene_335",517.251570093889,1.08126561757813,0.617625401735055,1.75068190935898,0.0800007172947004,0.746955282776615
"gene_336",189.751630082348,-1.75664458904072,1.01156679340165,-1.73655817935022,0.082465186710502,0.746955282776615
"gene_337",476.001323370078,-0.917150352041115,0.920669807945881,-0.996177287585201,0.319164012789274,0.980297576089689
"gene_338",643.079333505049,0.138631380163423,0.4109629773647,0.337333014891991,0.735865874427752,0.990283420973561
"gene_339",733.525860339452,0.309019107598585,0.221637990766945,1.39425152939381,0.163241662243104,0.854668388707351
"gene_340",659.446460128788,-0.0329591442070609,0.430913511775585,-0.0764866807523679,0.939031910153133,0.990283420973561
"gene_341",365.447005033375,0.389528310475432,0.92671915814203,0.420330482059304,0.674244044934876,0.990283420973561
"gene_342",360.992705091438,0.883352473588929,1.14315183132433,0.772734163025024,0.439679723953476,0.990283420973561
"gene_343",580.673840053645,0.91813423642638,0.522536555622885,1.7570717810009,0.0789055749322976,0.746955282776615
"gene_344",397.468609029727,1.48108383658262,0.890264762930738,1.66364423062968,0.0961835473105374,0.788389732053585
"gene_345",392.467628341602,-0.834151307057996,0.930895874529358,-0.896073696190485,0.370213404463832,0.980297576089689
"gene_346",472.199442397421,-0.692937888505402,1.03598092871187,-0.668871278708767,0.503577592965513,0.990283420973561
"gene_347",459.376776658822,-0.658294847290647,0.892348742728909,-0.737710287210696,0.460690519472876,0.990283420973561
"gene_348",482.496160089679,0.147590317124303,0.755511414796684,0.195351538353687,0.845117752419233,0.990283420973561
"gene_349",445.277613893956,0.712299396380827,0.842328396993204,0.845631465024174,0.397758366808092,0.980297576089689
"gene_350",460.255075021837,-0.494234626328649,0.721705272731796,-0.684815041544416,0.493460642469257,0.990283420973561
"gene_351",402.171660120348,3.34820782829818,1.00961049622594,3.31633619184255,0.000912060381562174,0.140361522106664
"gene_352",410.83287686389,-0.13541031448087,1.55509880021955,-0.08707505559245,0.930611852814104,0.990283420973561
"gene_353",377.907835507062,0.717218960906643,1.04919006232722,0.683592979632089,0.494232218991659,0.990283420973561
"gene_354",305.557317192051,2.65275853679227,1.11797567530409,2.37282312611203,0.0176527149747457,0.471245398942214
"gene_355",331.723031476882,0.140905040072731,1.115159206158,0.126354191665766,0.899451561206598,0.990283420973561
"gene_356",468.960910736688,-1.13564521164822,1.00975182177074,-1.12467755656702,0.26072569552267,0.953218358162262
"gene_357",267.886106751837,-1.31253728268157,1.20867207170197,-1.08593332584689,0.277508491477144,0.973714005182962
"gene_358",463.16631024301,-0.503310144945738,0.836067422176125,-0.601997077742507,0.54717608259399,0.990283420973561
"gene_359",368.971967921171,0.958428346583621,1.00771543579599,0.951090270664125,0.341558553252774,0.980297576089689
"gene_360",506.166183647874,-0.444911897807556,0.664966461440511,-0.669074191867883,0.503448152055193,0.990283420973561
"gene_361",431.300822096021,0.555914174099059,0.940288190588871,0.591216798916627,0.554375168348868,0.990283420973561
"gene_362",323.381162524515,1.6537504511345,0.931519155172235,1.77532629570965,0.0758440259742335,0.746955282776615
"gene_363",604.955556180476,-0.776223883916731,0.605163210048141,-1.28266866033542,0.199608184068341,0.91441991379899
"gene_364",544.531407065055,1.21128821525169,0.581518042371989,2.08297615377659,0.0372533972248239,0.591323765473395
"gene_365",316.134022298884,0.484300339333751,0.929609097704952,0.520972030641059,0.602386255591445,0.990283420973561
"gene_366",401.053758065281,-0.560754623815215,0.930555760106493,-0.602601851339936,0.546773588475615,0.990283420973561
"gene_367",339.652715529943,1.74642576948295,0.9672052182182,1.80564138466937,0.0709743739109465,0.745019449093403
"gene_368",377.65025433287,0.880180444979328,1.29001535537127,0.682302300755179,0.495047818544788,0.990283420973561
"gene_369",327.063565490366,0.733708598038343,1.06871531944656,0.686533246681909,0.492376906516328,0.990283420973561
"gene_370",416.252894093573,0.882076471824366,0.888787255865872,0.992449504651179,0.320978300137878,0.980297576089689
"gene_371",517.106604443113,1.05675539934421,0.615351876140079,1.71731888748423,0.0859209228854211,0.746955282776615
"gene_372",345.624863038105,0.978083052897055,0.929230547903539,1.05257307253161,0.292536703853182,0.980297576089689
"gene_373",370.162924073075,-1.64823269926882,0.914387607633999,-1.80255362770462,0.0714583453245118,0.745019449093403
"gene_374",543.975010636688,0.388538833936363,0.632746029926776,0.614051792598883,0.539181102696727,0.990283420973561
"gene_375",353.532459379441,-1.66176689056234,1.35402330816248,-1.2272808603402,0.219717046766531,0.94559998098203
"gene_376",640.853161124466,-0.673371927660589,0.556303751294886,-1.21043930782995,0.226110366352092,0.952331951091935
"gene_377",475.464012097841,-0.191813505467598,1.01965716001003,-0.188115685340463,0.850785965479211,0.990283420973561
"gene_378",536.779356608749,0.135976385937483,0.788367051571291,0.172478524649741,0.863061343194487,0.990283420973561
"gene_379",194.452047761654,0.746527800262897,1.51676862199416,0.492183045876439,0.622589948711682,0.990283420973561
"gene_380",684.548889587952,-0.0574111121580244,0.365284370457402,-0.15716826889181,0.875112235225283,0.990283420973561
"gene_381",486.656518567964,0.145033180999205,0.725597242264741,0.199881108349483,0.841573565649698,0.990283420973561
"gene_382",304.384036235976,-2.07556688924647,1.33599771964664,-1.55357068258727,0.120286856986107,0.814442135298758
"gene_383",499.898133421448,-0.306106285764682,1.10131507958523,-0.277946149506975,0.7810536968983,0.990283420973561
"gene_384",299.158789108054,-0.731555175818925,1.22252114732805,-0.598398790415869,0.549573872670823,0.990283420973561
"gene_385",551.308120509592,-0.391201702440981,0.886527991917917,-0.441273942850529,0.659014687830261,0.990283420973561
"gene_386",311.577799386357,-1.83410298465733,1.07047310170369,-1.71335737604083,0.0866468128020873,0.746955282776615
"gene_387",417.057211114231,1.89187783051514,0.831522342146597,2.27519783248542,0.0228940648457052,0.545096782040601
"gene_388",469.342109278649,-0.233727716433786,0.933132871626476,-0.250476350732766,0.802218991300377,0.990283420973561
"gene_389",148.640155796683,1.70891002826237,0.95602416557614,1.7875176065581,0.0738538690429636,0.745998677201652
"gene_390",402.129472520042,1.62527986337002,0.829023336781962,1.96047540673451,0.0499402497418044,0.673842017538735
"gene_391",706.048370545001,-0.672811766942331,0.252406862842684,-2.66558428469383,0.00768546638690245,0.349339381222839
"gene_392",278.471991600933,-1.75296613168821,1.32808457718261,-1.31992055461327,0.186861544133442,0.898372808333857
"gene_393",376.658010535407,-1.08682091729189,0.884157242217371,-1.22921677886872,0.218990539612714,0.94559998098203
"gene_394",451.996810101185,-0.393066612486492,0.791831895661213,-0.496401590590468,0.619611103081156,0.990283420973561
"gene_395",409.675474277062,1.18883022083221,1.01456054862832,1.17176862676112,0.241289961794915,0.952331951091935
"gene_396",640.778098027305,0.844529327956593,0.543334634010295,1.55434473544087,0.120102208016777,0.814442135298758
"gene_397",365.976263577202,-0.356809030810004,0.986876444755006,-0.361553903435787,0.717685417048313,0.990283420973561
"gene_398",374.53534137644,0.995114673376361,1.01514004716513,0.980273289538042,0.326951235816961,0.980297576089689
"gene_399",287.441018161884,2.70857457733506,0.974040008311492,2.78076316601245,0.00542312846411637,0.319007556712727
"gene_400",576.231177063711,0.170591013447443,0.728343075935393,0.234217938062166,0.814815789728897,0.990283420973561
"gene_401",520.165168024341,-0.100285193719096,0.79868621694081,-0.12556269482553,0.900078094393063,0.990283420973561
"gene_402",261.340215914597,1.14892099915426,1.01109997880522,1.13630800438934,0.25582768198487,0.953218358162262
"gene_403",331.275068427303,-0.861252084056493,1.21977805758453,-0.706072779962929,0.480142878266335,0.990283420973561
"gene_404",489.054069396745,0.0909718166272997,0.812541275089848,0.11195962521072,0.910855419648308,0.990283420973561
"gene_405",317.499043463868,0.319073763872079,1.59597748404262,0.199923725154232,0.841540235019087,0.990283420973561
"gene_406",382.487118154878,-1.18949732401127,0.888056439718028,-1.33943888114696,0.180427838931573,0.891786022659504
"gene_407",533.400631653254,-0.106048358448077,0.762053062511178,-0.139161383458808,0.889322623057371,0.990283420973561
"gene_408",463.162640544329,0.0618962545689224,1.04044117016994,0.0594903934441702,0.952561516847717,0.990283420973561
"gene_409",461.020473636074,1.96158959710565,0.870939049156018,2.25226966112787,0.0243052361803792,0.552391731372255
"gene_410",515.568897677125,-1.19260935391261,0.662980986588027,-1.798859059368,0.0720409781918526,0.745019449093403
"gene_411",447.276706948563,-0.0700771448020945,1.00785942269213,-0.0695306738462679,0.944567217529601,0.990283420973561
"gene_412",654.316145688619,-0.527236906740614,0.354008904114395,-1.48933233207672,0.136399877779487,0.852372462597692
"gene_413",310.765084646159,-0.510536306707555,1.04636056915722,-0.487916232469233,0.625609176261632,0.990283420973561
"gene_414",332.732341110649,0.362989563721393,1.43788563950237,0.25244675497769,0.800695764832042,0.990283420973561
"gene_415",486.845136574458,1.92311883364613,0.681900166057348,2.82023517425628,0.00479884655726105,0.318274447926018
"gene_416",357.552979821528,-0.393373805204046,1.14632494579988,-0.343160817223218,0.731477480181754,0.990283420973561
"gene_417",587.771694113857,-0.452483138178983,0.622500673868573,-0.726879756397684,0.467299619255292,0.990283420973561
"gene_418",296.834408615065,0.166407445297843,0.929550768645473,0.17901921111886,0.857922617074014,0.990283420973561
"gene_419",602.490315508593,0.2462706628048,0.51032546192943,0.482575691743273,0.629397042354345,0.990283420973561
"gene_420",185.216023006874,0.381075907459904,1.22508500423811,0.311060788550668,0.755754409601154,0.990283420973561
"gene_421",466.598164334986,-0.97239326988782,0.877918644421263,-1.10761205046378,0.268029396900846,0.953841270109773
"gene_422",575.672263324677,0.178333532725842,0.538311605498149,0.331283091251235,0.740430662124188,0.990283420973561
"gene_423",509.091126111753,0.357011238503692,0.739671862086621,0.482661646066352,0.629336000224102,0.990283420973561
"gene_424",474.223549245376,-0.48137886120037,0.798689479775271,-0.602710907542962,0.546701024059565,0.990283420973561
"gene_425",458.686472887968,-0.897431083503816,0.930175007606553,-0.964798103760075,0.334645945892883,0.980297576089689
"gene_426",307.024233287891,-0.129764511551931,1.1590648709178,-0.111956211259494,0.910858126568958,0.990283420973561
"gene_427",359.130506657144,0.161837955028827,1.09648656027079,0.147596843310929,0.882660946487999,0.990283420973561
"gene_428",626.360895007725,0.102218785110857,0.527158250777286,0.193905312038913,0.846250024238473,0.990283420973561
"gene_429",455.402822693015,-0.140512891884263,0.940939060863425,-0.149332616455869,0.881291179604412,0.990283420973561
"gene_430",610.109008434425,0.177237877886369,0.509820582087779,0.347647553106934,0.728104888999303,0.990283420973561
"gene_431",649.32062706029,-0.696858366821739,0.46484416476013,-1.49912254396338,0.133841844145546,0.852372462597692
"gene_432",359.997956000416,-0.171121284295728,0.905394213154573,-0.189001963795977,0.850091277644667,0.990283420973561
"gene_433",327.096207928437,-1.65317795389449,1.29715913376024,-1.27446040417741,0.202500296828546,0.920455894675207
"gene_434",692.085069417593,-0.420584670107675,0.290978444202556,-1.445415213695,0.148341292611816,0.852372462597692
"gene_435",187.065814121085,-1.46618454773205,0.980102266644534,-1.4959505733536,0.134666535840354,0.852372462597692
"gene_436",388.511920624986,-0.373772112959419,0.916604072856455,-0.407779240817265,0.683435755561826,0.990283420973561
"gene_437",395.64128453821,0.468224878689741,1.19385906329238,0.392194433234427,0.694914556966695,0.990283420973561
"gene_438",656.178473287071,0.27302616552429,0.415767852969383,0.656679355015925,0.511387111809886,0.990283420973561
"gene_439",293.399025961434,-0.390381691805921,1.29287940109339,-0.30194749137141,0.762692091466118,0.990283420973561
"gene_440",333.898068793654,0.305080163649652,1.28866689752791,0.23674090196225,0.812857801603479,0.990283420973561
"gene_441",369.619368421057,1.51792841899574,0.902059995784396,1.68273554540661,0.0924262973998655,0.763853697519549
"gene_442",471.48682415897,-0.342838312343269,0.796660053090387,-0.430344550367923,0.666945024451947,0.990283420973561
"gene_443",330.847825687997,-0.0984717687682839,1.29412248901919,-0.0760915366233341,0.939346273417092,0.990283420973561
"gene_444",271.772595341547,-0.221237668722037,1.20928183279093,-0.182949634008341,0.854837537750368,0.990283420973561
"gene_445",433.133911242864,-2.16160770057147,1.17040498759791,-1.84688866117007,0.0647632784229655,0.731412590589378
"gene_446",522.102822499042,-0.688810888290009,0.923887503708257,-0.745557100323678,0.455935005878717,0.990283420973561
"gene_447",267.222287015308,-1.09682970699716,1.22648106347904,-0.894289964727133,0.371166767854204,0.980297576089689
"gene_448",220.661655803215,-0.520125700684013,1.1596884617892,-0.448504678473343,0.65378901047106,0.990283420973561
"gene_449",394.124059769284,0.113131653313314,0.872060453546559,0.129729140741588,0.896780726408618,0.990283420973561
"gene_450",386.611649800574,-0.225165921367877,0.97354136055652,-0.231285418874409,0.817093073675098,0.990283420973561
"gene_451",427.388961622258,-0.457657185177213,1.27016591659047,-0.360312915973773,0.718613141545286,0.990283420973561
"gene_452",380.073716792964,-0.76034848690672,0.903254414749167,-0.84178773387769,0.399906779041972,0.980297576089689
"gene_453",256.735865822252,-2.17112311689599,1.01872853102824,-2.13120870847171,0.0330719519019377,0.585184654952369
"gene_454",262.018463336983,2.52718537488645,1.03860716929362,2.43324468538499,0.0149641846752265,0.449937593885328
"gene_455",401.222427327467,0.313707370004659,1.07670315585461,0.291359199886119,0.770776615306977,0.990283420973561
"gene_456",667.394566969704,-0.331357168737704,0.45950154044529,-0.721123085717177,0.470833788496724,0.990283420973561
"gene_457",404.001091625823,-0.40955692917124,1.06996795303502,-0.382774949482843,0.701886636925248,0.990283420973561
"gene_458",501.600078470423,-0.872904701107924,0.696120435811598,-1.25395643656146,0.209857840014133,0.937322024386017
"gene_459",475.105414000548,0.23113732334881,0.89239746801719,0.259007148308446,0.795629725099318,0.990283420973561
"gene_460",188.170726355854,1.30603406581027,0.988605864436205,1.32108670683953,0.186472454910289,0.898372808333857
"gene_461",671.180863605563,-0.796674738006516,0.549705486352171,-1.44927558080824,0.147260637692956,0.852372462597692
"gene_462",527.440943055482,0.0315972133947564,0.623528769845038,0.0506748283685595,0.959584634923381,0.990283420973561
"gene_463",508.41847880826,-0.303629037161081,1.00847147876861,-0.301078457401517,0.763354667816563,0.990283420973561
"gene_464",161.27980498881,0.0723816969944919,0.915066316312452,0.0790999468608754,0.936953125781247,0.990283420973561
"gene_465",373.020473867923,0.816516401232146,1.25007673969496,0.653173021546971,0.513644740690233,0.990283420973561
"gene_466",518.061197866706,0.10192522432405,0.794403744323712,0.128304058298241,0.897908353594748,0.990283420973561
"gene_467",434.879000270194,-0.474996582974189,1.23905216486074,-0.383354790415605,0.701456719523974,0.990283420973561
"gene_468",299.629413368955,-0.652081778683341,1.17511232953367,-0.554910166709008,0.578956107548669,0.990283420973561
"gene_469",294.285352486923,-0.406392896677035,1.00460532553139,-0.40452990477835,0.685823091779879,0.990283420973561
"gene_470",326.972103831137,-2.60396691498926,1.0257301471198,-2.53864715032612,0.011128199412598,0.397435693307072
"gene_471",283.21825846848,-0.688460184877751,1.37323669718627,-0.501341237303365,0.616130988033491,0.990283420973561
"gene_472",318.895588296684,-0.677476249840315,1.22671377521696,-0.552269211879105,0.580763921228595,0.990283420973561
"gene_473",508.338553347261,-0.0156263803638611,0.703365361845579,-0.0222165907102088,0.982275183383989,0.994681447656825
"gene_474",547.573509775735,0.207363383664524,0.619560337556989,0.334694413270846,0.73785561620443,0.990283420973561
"gene_475",407.116455219876,-0.638668347939862,0.834015055440978,-0.765775562171563,0.443809857446434,0.990283420973561
"gene_476",500.920579763026,-0.0841629314527355,0.665037944248101,-0.126553578153937,0.89929374068533,0.990283420973561
"gene_477",495.221071038892,0.0636783636742682,0.695915396797866,0.0915030246022335,0.927092903035639,0.990283420973561
"gene_478",335.329388509612,-0.930427808370142,1.65992842748652,-0.560522847228422,0.5751228602281,0.990283420973561
"gene_479",551.438731745474,0.439838893757052,0.731673841890821,0.601140656635206,0.5477463060316,0.990283420973561
"gene_480",612.062747001756,-0.298450358845324,0.574590074570815,-0.519414400028141,0.603471791632192,0.990283420973561
"gene_481",368.449676258819,-0.488348048662443,1.00933964121664,-0.483829256992026,0.62850704966271,0.990283420973561
"gene_482",405.290410437653,-0.0271594720237543,1.07521029631541,-0.0252596837258961,0.979847831387774,0.994681447656825
"gene_483",487.248224185301,-0.103361383539069,0.832009598905742,-0.124230998867092,0.901132378800578,0.990283420973561
"gene_484",473.730712761375,-1.20991196392131,0.714758347901102,-1.69275667430011,0.0905017926351188,0.754181605292657
"gene_485",720.868529049411,-0.51224671950755,0.328044006006826,-1.56151830281237,0.118401508800005,0.814442135298758
"gene_486",129.883078605422,1.34991602518389,1.009220736141,1.33758252961153,0.181032562599879,0.891786022659504
"gene_487",447.308516783881,0.403173222633038,1.05550014887546,0.381973629338264,0.702480924969168,0.990283420973561
"gene_488",567.863071027352,0.427223462956046,0.574644335187478,0.743457190466628,0.457204930492249,0.990283420973561
"gene_489",452.322280677716,0.0399468506341978,0.851028590950216,0.0469394930546283,0.962561451863105,0.991242408647407
"gene_490",673.176349326422,-0.260946298203585,0.303579830581681,-0.859564015513127,0.390029418117319,0.980297576089689
"gene_491",419.021043870861,-0.112693615383035,1.38412098397695,-0.0814189053468693,0.935108814730692,0.990283420973561
"gene_492",89.9974699738982,1.94714257429852,1.24772507093226,1.56055417949058,0.118628977089879,0.814442135298758
"gene_493",468.705600455004,-1.11136879422761,0.939305192612044,-1.18318178475846,0.236737110409536,0.952331951091935
"gene_494",704.977672840533,0.239458676660163,0.249674577432089,0.95908313582826,0.33751686536991,0.980297576089689
"gene_495",320.762230548092,1.38883530567645,1.04537538271307,1.32855176106405,0.183995895916398,0.897540955689749
"gene_496",750.334614972764,-0.173204103964766,0.194742515822455,-0.889400566862735,0.373787840430518,0.980297576089689
"gene_497",669.187975564291,0.529972994683401,0.520703911114545,1.01780106385031,0.308772506362678,0.980297576089689
"gene_498",255.430491921824,1.85154174866643,1.06981529126036,1.73071161329645,0.0835032129012472,0.746955282776615
"gene_499",567.726604653001,-0.0992235690059816,0.530504024822552,-0.18703641134329,0.851632084539416,0.990283420973561
"gene_500",315.832968619759,-2.55862461111587,0.981042518256167,-2.60806699353246,0.00910551317282567,0.35021204510868
"gene_501",522.915541724511,-0.252246737517188,0.808622388536266,-0.311946269474179,0.755081357793151,0.990283420973561
"gene_502",531.709442597812,-0.351818247066852,0.707419445334099,-0.497326231823747,0.618959016364716,0.990283420973561
"gene_503",497.927362489629,1.02586773673512,0.663308889456289,1.54659126847526,0.121961836532788,0.818535815656298
"gene_504",218.77124537939,1.12915679248748,0.988677548284046,1.14208802905178,0.253417430841972,0.953218358162262
"gene_505",475.673916738057,0.0497925581495859,0.745679355447962,0.066774757522519,0.946761019125036,0.990283420973561
"gene_506",385.45455252954,0.465494956447329,0.949908300816112,0.490041992524331,0.624104184191347,0.990283420973561
"gene_507",417.822571770972,-0.533483464958034,0.980132066769522,-0.544297531980945,0.586236745020854,0.990283420973561
"gene_508",381.711741209625,-0.239150548835391,1.35870591453357,-0.176013474496053,0.860283356596953,0.990283420973561
"gene_509",644.771747043293,0.178472950552944,0.472013612687521,0.378109753099632,0.705349063311532,0.990283420973561
"gene_510",500.635099809762,0.508214234942104,0.68778456112825,0.738914863265356,0.459958696347592,0.990283420973561
"gene_511",436.939906945227,0.215342648202915,0.971054380281812,0.221761677384556,0.824499413661717,0.990283420973561
"gene_512",300.305763006011,-1.67248703491033,1.28563650706495,-1.30090194679408,0.193292019670518,0.91441991379899
"gene_513",547.781999799306,-1.12443145920706,0.766225401212605,-1.46749436579311,0.142241620829391,0.852372462597692
